<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
GAZP,D,20060420,000000,279.50000,280.95000,274.11000,276.11000
GAZP,D,20060421,000000,275.00000,280.40000,273.30000,280.19000
GAZP,D,20060424,000000,281.50000,287.32000,280.50000,286.97000
GAZP,D,20060425,000000,285.00000,289.22000,283.69000,285.00000
GAZP,D,20060426,000000,285.75000,309.85000,285.50000,309.30000
GAZP,D,20060427,000000,311.55000,325.40000,297.00000,304.70000
GAZP,D,20060428,000000,305.00000,311.77000,302.00000,310.25000
GAZP,D,20060502,000000,315.00000,323.05000,315.00000,320.30000
GAZP,D,20060503,000000,325.25000,327.90000,318.30000,323.36000
GAZP,D,20060504,000000,321.78000,332.49000,320.30000,332.48000
GAZP,D,20060505,000000,332.07000,338.50000,331.01000,336.35000
GAZP,D,20060506,000000,337.95000,350.79000,337.10000,350.25000
GAZP,D,20060510,000000,352.50000,359.27000,329.40000,331.80000
GAZP,D,20060511,000000,334.99000,346.70000,311.00000,334.92000
GAZP,D,20060512,000000,328.90000,328.90000,316.25000,320.20000
GAZP,D,20060515,000000,314.00000,316.49000,296.01000,301.99000
GAZP,D,20060516,000000,300.00000,310.10000,286.52000,306.99000
GAZP,D,20060517,000000,310.00000,315.99000,290.03000,292.20000
GAZP,D,20060518,000000,284.98000,295.00000,275.26000,283.50000
GAZP,D,20060519,000000,287.23000,291.00000,273.07000,273.50000
GAZP,D,20060522,000000,273.00000,275.60000,232.00000,240.68000
GAZP,D,20060523,000000,248.20000,269.80000,229.54000,267.00000
GAZP,D,20060524,000000,268.00000,268.50000,246.10000,258.49000
GAZP,D,20060525,000000,253.70000,275.65000,251.15000,272.40000
GAZP,D,20060526,000000,279.90000,293.45000,277.48000,291.30000
GAZP,D,20060529,000000,296.00000,300.79000,281.50000,282.49000
GAZP,D,20060530,000000,283.76000,292.80000,271.50000,282.90000
GAZP,D,20060531,000000,272.25000,295.10000,270.00000,283.00000
GAZP,D,20060601,000000,287.56000,289.69000,280.51000,287.99000
GAZP,D,20060602,000000,292.03000,302.00000,292.00000,298.90000
GAZP,D,20060605,000000,304.00000,306.00000,295.33000,297.86000
GAZP,D,20060606,000000,289.70000,290.94000,276.50000,277.66000
GAZP,D,20060607,000000,277.00000,281.50000,265.55000,280.40000
GAZP,D,20060608,000000,268.27000,269.50000,251.22000,251.50000
GAZP,D,20060609,000000,259.89000,264.38000,250.01000,255.67000
GAZP,D,20060613,000000,239.00000,243.50000,226.40000,228.00000
GAZP,D,20060614,000000,227.00000,245.80000,219.00000,244.00000
GAZP,D,20060615,000000,250.12000,258.60000,246.15000,257.88000
GAZP,D,20060616,000000,268.00000,273.37000,245.00000,258.17000
GAZP,D,20060619,000000,258.00000,269.45000,252.23000,259.99000
