<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
LKOH,D,20040311,000000,819.75000,820.55000,806.01000,808.93000
LKOH,D,20040312,000000,805.00000,817.00000,802.18000,816.30000
LKOH,D,20040315,000000,817.50000,822.40000,802.50000,803.01000
LKOH,D,20040316,000000,802.50000,819.20000,800.35000,817.02000
LKOH,D,20040317,000000,820.90000,840.50000,819.00000,834.00000
LKOH,D,20040318,000000,838.00000,856.30000,831.07000,854.20000
LKOH,D,20040319,000000,853.00000,871.50000,846.51000,868.05000
LKOH,D,20040322,000000,868.00000,871.00000,856.00000,859.00000
LKOH,D,20040323,000000,854.83000,866.75000,848.25000,859.00000
LKOH,D,20040324,000000,860.00000,862.50000,841.21000,849.01000
LKOH,D,20040325,000000,848.05000,856.50000,829.37000,836.00000
LKOH,D,20040326,000000,836.06000,844.95000,832.02000,836.00000
LKOH,D,20040329,000000,839.00000,857.00000,833.10000,856.50000
LKOH,D,20040330,000000,857.20000,869.25000,855.20000,867.00000
LKOH,D,20040331,000000,869.90000,891.90000,866.25000,886.00000
