<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
SNGS,D,19991210,000000,4.91800,5.00000,4.85000,4.98400
SNGS,D,19991214,000000,4.85000,5.06000,4.85000,5.02000
SNGS,D,19991215,000000,5.25000,5.54700,5.15000,5.54700
SNGS,D,19991216,000000,5.60000,5.85000,5.51000,5.59900
SNGS,D,19991217,000000,5.56000,5.83000,5.56000,5.75000
SNGS,D,19991220,000000,5.95000,6.47000,5.95000,6.47000
SNGS,D,19991221,000000,6.21000,7.47000,6.20000,7.10000
SNGS,D,19991222,000000,7.30200,7.74000,7.11700,7.35000
SNGS,D,19991223,000000,7.35000,7.65300,7.12500,7.55000
SNGS,D,19991224,000000,7.50000,7.80500,7.41000,7.63000
SNGS,D,19991227,000000,7.90000,8.15000,7.80000,8.00000
SNGS,D,19991228,000000,8.00000,8.20000,7.80000,7.85000
SNGS,D,19991229,000000,7.90000,8.04900,7.70100,7.81000
SNGS,D,20000105,000000,9.34900,9.50000,8.25000,9.40000
SNGS,D,20000106,000000,9.68500,9.69000,9.40000,9.59000
SNGS,D,20000110,000000,9.60000,9.60000,8.30000,8.90000
SNGS,D,20000111,000000,8.50000,8.84000,8.30000,8.30000
SNGS,D,20000112,000000,8.39200,9.49000,8.00000,9.30100
SNGS,D,20000113,000000,9.33000,9.42000,8.95600,9.08100
SNGS,D,20000114,000000,9.30000,9.39000,9.02000,9.10500
SNGS,D,20000117,000000,9.14000,9.30000,8.57500,8.70000
SNGS,D,20000118,000000,8.40100,8.79000,8.35000,8.45000
SNGS,D,20000119,000000,8.20000,8.30000,8.00000,8.10000
SNGS,D,20000120,000000,8.02500,8.44000,8.02500,8.43000
SNGS,D,20000121,000000,8.35500,8.80000,8.35500,8.65000
SNGS,D,20000124,000000,8.55000,8.70000,8.20100,8.20100
SNGS,D,20000125,000000,8.20000,8.20000,7.30000,7.55000
SNGS,D,20000126,000000,7.90000,7.90000,7.10000,7.34500
SNGS,D,20000127,000000,7.45000,8.00000,7.40000,7.96000
SNGS,D,20000128,000000,8.00000,8.19000,7.60000,7.75000
SNGS,D,20000131,000000,7.50000,7.50000,7.21000,7.33000
SNGS,D,20000201,000000,7.49900,7.65000,7.25000,7.25000
SNGS,D,20000202,000000,7.22000,7.49000,7.15000,7.30000
SNGS,D,20000203,000000,8.10000,8.10000,7.31000,7.58900
SNGS,D,20000204,000000,7.79000,7.85000,7.61000,7.74000
SNGS,D,20000207,000000,7.85000,7.85000,7.57000,7.63000
SNGS,D,20000208,000000,7.76000,8.31000,7.71000,8.22000
SNGS,D,20000209,000000,8.52000,9.30000,8.25000,8.26000
SNGS,D,20000210,000000,8.20000,8.32600,8.00000,8.20000
SNGS,D,20000211,000000,8.15000,8.24000,7.97000,8.10000
