<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
SBER,D,20031128,000000,7721.00000,7769.00000,7400.00000,7544.99000
SBER,D,20031201,000000,7512.98000,7837.00000,7365.00000,7837.00000
SBER,D,20031202,000000,7837.00000,7949.97000,7605.00000,7830.00000
SBER,D,20031203,000000,7830.50000,7937.77000,7750.02000,7830.00000
SBER,D,20031204,000000,7780.01000,7874.99000,7720.00000,7725.00000
SBER,D,20031205,000000,7700.00000,7836.00000,7611.01000,7751.00000
SBER,D,20031208,000000,7615.50000,7859.00000,6900.00000,7804.00000
SBER,D,20031209,000000,7820.00000,7875.00000,7770.00000,7810.00000
SBER,D,20031210,000000,7810.01000,7960.00000,7751.00000,7769.00000
SBER,D,20031211,000000,7776.00000,7784.99000,7615.00000,7740.00000
SBER,D,20031215,000000,7750.00000,7813.00000,7667.01000,7688.00000
SBER,D,20031216,000000,7850.50000,7850.50000,7525.11000,7525.11000
SBER,D,20031217,000000,7516.00000,7637.90000,7505.05000,7589.00000
SBER,D,20031218,000000,7590.00000,7629.99000,7477.00000,7530.00000
SBER,D,20031219,000000,7540.00000,7770.00000,7540.00000,7700.00000
SBER,D,20031222,000000,7700.00000,7770.00000,7670.00000,7719.99000
SBER,D,20031223,000000,7725.00000,7740.00000,7640.00000,7710.00000
SBER,D,20031224,000000,7680.00000,7715.50000,7575.00000,7624.85000
SBER,D,20031225,000000,7620.00000,7620.00000,7490.00000,7589.00000
SBER,D,20031226,000000,7561.01000,7649.00000,7561.01000,7618.99000
SBER,D,20031229,000000,7780.50000,7780.50000,7649.00000,7670.00000
SBER,D,20031230,000000,7674.99000,7674.99000,7510.00000,7575.00000
SBER,D,20040105,000000,7660.01000,7974.00000,7610.00000,7960.00000
SBER,D,20040106,000000,7970.00000,8286.00000,7870.00000,8250.00000
SBER,D,20040108,000000,8255.00000,8339.80000,8121.00000,8334.99000
SBER,D,20040109,000000,8334.99000,8671.00000,8300.00000,8650.50000
SBER,D,20040112,000000,8700.00000,8725.00000,8540.00000,8593.00000
SBER,D,20040113,000000,8520.00000,8696.99000,8501.01000,8555.00000
SBER,D,20040114,000000,8544.00000,8690.00000,8511.00000,8615.00000
SBER,D,20040115,000000,8557.50000,8629.99000,8260.00000,8335.00000
SBER,D,20040116,000000,8303.50000,8549.00000,8241.00000,8520.00000
SBER,D,20040119,000000,8520.00000,8625.00000,8381.00000,8520.01000
SBER,D,20040120,000000,8521.00000,8619.00000,8520.00000,8532.00000
SBER,D,20040121,000000,8532.00000,8637.00000,8530.00000,8550.00000
SBER,D,20040122,000000,8570.00000,8599.98000,8425.00000,8567.00000
SBER,D,20040123,000000,8562.78000,8666.65000,8550.00000,8580.00000
SBER,D,20040126,000000,8584.09000,8705.00000,8560.00000,8669.79000
SBER,D,20040127,000000,8677.90000,8715.00000,8510.01000,8630.00000
SBER,D,20040128,000000,8633.50000,8666.96000,8513.00000,8559.99000
SBER,D,20040129,000000,8555.00000,8589.99000,8465.00000,8511.00000
SBER,D,20040130,000000,8501.00000,8510.00000,8359.00000,8369.99000
SBER,D,20040202,000000,8368.99000,8419.99000,8275.00000,8360.00000
SBER,D,20040203,000000,8349.00000,8475.00000,8345.00000,8446.00000
SBER,D,20040204,000000,8469.90000,8600.00000,8460.00000,8592.00000
