<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
ARMD,D,20081212,000000,60.00000,60.00000,51.72000,53.00000
ARMD,D,20081215,000000,57.99000,57.99000,49.00000,52.67000
ARMD,D,20081216,000000,51.78000,52.00000,48.10000,48.20000
ARMD,D,20081217,000000,50.00000,50.00000,48.09000,49.01000
ARMD,D,20081218,000000,50.00000,50.00000,43.00000,43.00000
ARMD,D,20081219,000000,45.00000,45.00000,42.50000,43.00000
ARMD,D,20081222,000000,48.32000,48.32000,40.75000,43.00000
ARMD,D,20081223,000000,45.75000,45.75000,40.00000,44.00000
ARMD,D,20081224,000000,40.00000,47.90000,35.00000,39.50000
ARMD,D,20081225,000000,35.07000,42.00000,35.07000,39.00000
ARMD,D,20081226,000000,37.45000,38.00000,34.50000,35.45000
ARMD,D,20081229,000000,35.07000,39.60000,30.10000,38.56000
ARMD,D,20081230,000000,38.56000,39.69000,32.50000,36.00000
ARMD,D,20081231,000000,39.00000,39.00000,35.00000,35.99000
ARMD,D,20090111,000000,35.99000,37.00000,33.81000,36.00000
ARMD,D,20090112,000000,37.00000,39.00000,34.01000,35.99000
ARMD,D,20090113,000000,36.90000,38.91000,36.00000,36.00000
ARMD,D,20090114,000000,37.10000,37.10000,34.54000,35.24000
ARMD,D,20090115,000000,35.50000,35.50000,30.33000,32.50000
ARMD,D,20090116,000000,34.87000,34.87000,26.52000,29.00000
ARMD,D,20090119,000000,29.45000,29.50000,26.50000,26.50000
ARMD,D,20090120,000000,25.41000,25.50000,23.02000,25.50000
ARMD,D,20090121,000000,24.99000,25.50000,24.80000,25.50000
ARMD,D,20090122,000000,25.50000,28.50000,25.00000,25.79000
ARMD,D,20090123,000000,26.00000,26.00000,23.40000,24.50000
ARMD,D,20090126,000000,25.00000,25.50000,25.00000,25.00000
ARMD,D,20090127,000000,26.00000,26.00000,24.50000,24.50000
ARMD,D,20090128,000000,23.57000,26.50000,22.22000,23.50000
ARMD,D,20090129,000000,22.51000,24.49000,19.00000,23.25000
ARMD,D,20090130,000000,23.00000,23.47000,21.50000,23.29000
ARMD,D,20090202,000000,22.00000,24.12000,20.00000,22.00000
ARMD,D,20090203,000000,22.99000,22.99000,21.50000,22.00000
ARMD,D,20090204,000000,23.00000,23.99000,21.01000,22.00000
ARMD,D,20090205,000000,21.50000,23.92000,20.00000,21.00000
ARMD,D,20090206,000000,21.99000,21.99000,20.20000,21.20000
ARMD,D,20090209,000000,22.88000,23.30000,19.80000,22.26000
ARMD,D,20090210,000000,22.99000,25.48000,22.49000,25.47000
ARMD,D,20090211,000000,24.20000,25.48000,24.00000,24.80000
ARMD,D,20090212,000000,25.17000,26.88000,24.00000,24.00000
ARMD,D,20090213,000000,24.00000,31.40000,24.00000,31.37000
ARMD,D,20090217,000000,30.32000,40.77000,28.00000,36.79000
ARMD,D,20090219,000000,38.00000,46.75000,38.00000,46.69000
ARMD,D,20090224,000000,49.50000,56.00000,32.51000,32.51000
ARMD,D,20090226,000000,34.00000,42.00000,34.00000,39.03000
ARMD,D,20090302,000000,40.00000,48.90000,33.50000,48.50000
ARMD,D,20090303,000000,48.50000,53.00000,45.40000,52.94000
ARMD,D,20090304,000000,54.20000,54.20000,47.10000,49.92000
ARMD,D,20090305,000000,52.00000,52.00000,47.13000,51.00000
ARMD,D,20090306,000000,49.16000,50.50000,42.52000,44.00000
ARMD,D,20090310,000000,46.02000,46.02000,37.00000,37.55000
ARMD,D,20090311,000000,37.90000,44.99000,37.90000,40.00000
ARMD,D,20090312,000000,41.90000,42.00000,38.50000,40.83000
ARMD,D,20090313,000000,40.98000,41.00000,35.13000,39.79000
ARMD,D,20090316,000000,39.95000,40.95000,35.25000,37.92000
ARMD,D,20090317,000000,38.34000,38.86000,34.45000,35.70000
ARMD,D,20090318,000000,36.35000,37.69000,35.20000,36.49000
ARMD,D,20090319,000000,35.20000,38.00000,35.20000,38.00000
ARMD,D,20090320,000000,38.49000,40.49000,37.00000,39.95000
ARMD,D,20090323,000000,40.90000,44.00000,39.00000,43.10000
ARMD,D,20090324,000000,44.10000,46.95000,39.67000,42.36000
ARMD,D,20090325,000000,40.60000,43.99000,40.20000,41.05000
ARMD,D,20090326,000000,43.50000,44.88000,40.33000,43.98000
ARMD,D,20090327,000000,44.00000,46.13000,42.50000,43.95000
ARMD,D,20090330,000000,42.12000,45.00000,42.12000,42.70000
ARMD,D,20090331,000000,44.97000,44.97000,42.80000,43.55000
ARMD,D,20090401,000000,43.50000,43.50000,42.00000,42.50000
ARMD,D,20090402,000000,42.00000,43.95000,42.00000,43.70000
ARMD,D,20090403,000000,42.11000,43.90000,42.11000,43.80000
ARMD,D,20090406,000000,44.99000,45.75000,42.51000,44.75000
ARMD,D,20090407,000000,44.98000,46.00000,44.00000,45.00000
ARMD,D,20090408,000000,45.98000,49.00000,45.00000,45.00000
